fid,yyear,quarter,month,dayofweek,hour,carrierid,carrier,airport,dest,crsdeptime,depdelay,depdel15,wid
344,1998,1,2,3,15,20355,US,ROC,PHL,15:33:00,28,1,1657610
345,1998,1,2,4,19,20355,US,ROC,PHL,19:05:00,33,1,1657631
346,1998,1,2,3,19,20355,US,ROC,PHL,19:05:00,-1,0,1657642
347,1998,1,2,2,11,20355,US,ROC,PHL,11:35:00,-5,0,1657655
348,1998,1,2,6,11,20355,US,ROC,PHL,11:35:00,-3,0,1657666
349,1998,1,2,7,11,20355,US,ROC,PHL,11:35:00,111,1,1657667
350,1998,1,2,4,11,20355,US,ROC,PHL,11:35:00,2,0,1657671
351,1998,1,2,3,17,19805,AA,MFE,DFW,17:56:00,-3,0,1669654
352,1998,1,2,6,11,19805,AA,MFE,DFW,11:49:00,-2,0,1669720
353,1998,1,2,6,11,19805,AA,MFE,DFW,11:49:00,5,0,1669727
354,1998,1,2,7,10,19386,NW,ROC,DTW,10:10:00,0,0,1688945
355,1998,1,2,3,10,19386,NW,ROC,DTW,10:10:00,-4,0,1688948
356,1998,1,2,7,15,19386,NW,ROC,DTW,15:25:00,-4,0,1688972
357,1998,1,2,2,15,19386,NW,ROC,DTW,15:25:00,0,0,1688981
358,1998,1,2,7,15,19386,NW,ROC,DTW,15:25:00,-1,0,1688993
359,1998,1,2,4,20,19386,NW,ROC,DTW,20:10:00,-1,0,1689004
360,1998,1,2,4,15,19977,UA,ROC,IAD,15:05:00,-2,0,1720407
361,1998,1,2,2,15,19977,UA,ROC,IAD,15:05:00,0,0,1720426
362,1998,1,2,6,15,19977,UA,ROC,IAD,15:05:00,13,0,1720430
363,1998,1,2,4,17,19704,CO,MFE,IAH,17:03:00,6,0,1726464
364,1998,1,2,5,17,19704,CO,MFE,IAH,17:03:00,0,0,1726465
365,1998,1,2,1,17,19704,CO,MFE,IAH,17:03:00,-6,0,1726473
366,1998,1,2,1,13,19704,CO,MFE,IAH,13:40:00,23,1,1726495
367,1998,1,2,1,19,19704,CO,MFE,IAH,19:30:00,-3,0,1726530
368,1998,1,2,1,19,19704,CO,MFE,IAH,19:30:00,-10,0,1726536
369,1998,1,2,3,19,19704,CO,MFE,IAH,19:30:00,-6,0,1726539
370,1998,1,2,4,19,19704,CO,MFE,IAH,19:40:00,-3,0,1726540
371,1998,1,2,1,19,19704,CO,MFE,IAH,19:40:00,72,1,1726543
372,1998,1,2,3,19,19704,CO,MFE,IAH,19:40:00,10,0,1726551
373,1998,1,2,1,13,19704,CO,MFE,IAH,13:43:00,-2,0,1726559
374,1998,1,2,2,13,19704,CO,MFE,IAH,13:43:00,-4,0,1726560
375,1998,1,2,3,13,19704,CO,MFE,IAH,13:43:00,-2,0,1726561
376,1998,1,2,2,13,19704,CO,MFE,IAH,13:43:00,-7,0,1726567
377,1998,1,2,4,11,19704,CO,MFE,IAH,11:23:00,-2,0,1726579
378,1998,1,2,1,11,19704,CO,MFE,IAH,11:23:00,1,0,1726583
379,1998,1,2,2,11,19704,CO,MFE,IAH,11:23:00,6,0,1726584
380,1998,1,2,4,11,19704,CO,MFE,IAH,11:23:00,19,1,1726587
381,1998,1,2,6,14,19704,CO,MTJ,IAH,14:40:00,6,0,1727366
382,1998,1,2,5,14,19704,CO,MTJ,IAH,14:40:00,-7,0,1727372
383,1998,1,2,6,14,19704,CO,MTJ,IAH,14:40:00,-7,0,1727373
384,1998,1,2,1,14,19704,CO,MTJ,IAH,14:35:00,-4,0,1727375
385,1998,1,2,2,14,19704,CO,MTJ,IAH,14:35:00,-5,0,1727376
386,1998,1,2,1,14,19704,CO,MTJ,IAH,14:35:00,1,0,1727382
387,1998,1,2,2,14,19704,CO,MTJ,IAH,14:35:00,170,1,1727383
388,1998,1,3,3,17,19790,DL,ROC,ATL,17:40:00,0,0,1787150
389,1998,1,3,6,17,19790,DL,ROC,ATL,17:40:00,15,1,1787167
390,1998,1,3,7,17,20355,US,ROC,BOS,17:45:00,47,1,1811558
391,1998,1,3,2,17,20355,US,ROC,BOS,17:45:00,0,0,1811560
392,1998,1,3,5,17,20355,US,ROC,BOS,17:45:00,79,1,1811563
393,1998,1,3,2,17,20355,US,ROC,BOS,17:45:00,-2,0,1811572
394,1998,1,3,4,17,20355,US,ROC,BOS,17:45:00,13,0,1811580
395,1998,1,3,7,19,19977,UA,ROC,BUF,19:05:00,-3,0,1814816
396,1998,1,3,5,19,19977,UA,ROC,BUF,19:05:00,-6,0,1814821
397,1998,1,3,6,19,19977,UA,ROC,BUF,19:05:00,-2,0,1814829
398,1998,1,3,2,11,20355,US,ROC,CLT,11:10:00,0,0,1839128
399,1998,1,3,4,11,20355,US,ROC,CLT,11:10:00,29,1,1839144
400,1998,1,3,3,11,20355,US,ROC,CLT,11:10:00,-3,0,1839150
401,1998,1,3,4,17,20355,US,ROC,DCA,17:25:00,4,0,1864408
402,1998,1,3,3,11,20355,US,ROC,DCA,11:55:00,-1,0,1864417
403,1998,1,3,5,11,20355,US,ROC,DCA,11:55:00,-1,0,1864425
404,1998,1,3,1,11,20355,US,ROC,DCA,11:55:00,-2,0,1864427
405,1998,1,3,2,11,20355,US,ROC,DCA,11:55:00,0,0,1864428
406,1998,1,3,3,11,20355,US,ROC,DCA,11:55:00,-1,0,1864429
407,1998,1,3,6,13,19977,UA,MTJ,DEN,13:18:00,-6,0,1871775
408,1998,1,3,6,13,19977,UA,MTJ,DEN,13:18:00,42,1,1871779
409,1998,1,3,7,18,20355,US,ROC,PIT,18:19:00,0,0,1899697
410,1998,1,3,5,18,20355,US,ROC,PIT,18:19:00,4,0,1899702
411,1998,1,3,7,18,20355,US,ROC,PIT,18:19:00,-2,0,1899704
412,1998,1,3,2,18,20355,US,ROC,PIT,18:19:00,0,0,1899706
413,1998,1,3,5,18,20355,US,ROC,PIT,18:19:00,10,0,1899716
414,1998,1,3,2,10,20355,US,ROC,PIT,10:00:00,0,0,1899730
415,1998,1,3,5,10,20355,US,ROC,PIT,10:00:00,17,1,1899733
416,1998,1,3,4,10,20355,US,ROC,PIT,10:00:00,1,0,1899753
417,1998,1,3,6,10,20355,US,ROC,PIT,10:00:00,-4,0,1899755
418,1998,1,3,1,16,20355,US,ROC,PIT,16:00:00,-2,0,1899769
419,1998,1,3,4,16,20355,US,ROC,PIT,16:00:00,-1,0,1899778
420,1998,1,3,4,16,20355,US,ROC,PIT,16:00:00,-3,0,1899784
421,1998,1,3,2,16,20355,US,ROC,PIT,16:00:00,0,0,1899788
422,1998,1,3,1,19,19790,DL,ROC,SYR,19:55:00,-6,0,1982697
423,1998,1,3,6,19,19790,DL,ROC,SYR,19:55:00,0,0,1982702
424,1998,1,3,6,19,19790,DL,ROC,SYR,19:55:00,60,1,1982709
425,1998,1,3,2,12,19790,DL,ROC,SYR,12:35:00,0,0,1982729
426,1998,1,3,2,12,19790,DL,ROC,SYR,12:35:00,0,0,1982736
427,1998,1,3,4,12,19790,DL,ROC,SYR,12:35:00,-3,0,1982745
428,1998,1,3,7,12,19790,DL,ROC,SYR,12:35:00,5,0,1982748
429,1998,1,3,1,13,20355,US,ROC,LGA,13:10:00,-3,0,2001928
430,1998,1,3,3,13,20355,US,ROC,LGA,13:10:00,-2,0,2001936
431,1998,1,3,5,13,20355,US,ROC,LGA,13:10:00,1,0,2001938
432,1998,1,3,2,13,20355,US,ROC,LGA,13:10:00,32,1,2001941
433,1998,1,3,3,13,20355,US,ROC,LGA,13:10:00,6,0,2001942
434,1998,1,3,5,16,20355,US,ROC,LGA,16:35:00,21,1,2002011
435,1998,1,3,1,16,20355,US,ROC,LGA,16:35:00,1,0,2002035
436,1998,1,3,6,12,19977,UA,MTJ,ORD,12:20:00,13,0,2080598
437,1998,1,3,2,16,19805,AA,ROC,ORD,16:52:00,34,1,2083909
438,1998,1,3,4,16,19805,AA,ROC,ORD,16:52:00,-2,0,2083911
439,1998,1,3,3,16,19805,AA,ROC,ORD,16:52:00,-4,0,2083917
440,1998,1,3,5,19,19805,AA,ROC,ORD,19:59:00,-2,0,2083941
441,1998,1,3,7,10,19805,AA,ROC,ORD,10:14:00,-2,0,2083958
442,1998,1,3,2,10,19805,AA,ROC,ORD,10:14:00,-4,0,2083960
443,1998,1,3,5,10,19805,AA,ROC,ORD,10:14:00,-6,0,2083963
444,1998,1,3,4,10,19805,AA,ROC,ORD,10:14:00,-3,0,2083976
445,1998,1,3,3,13,19805,AA,ROC,ORD,13:24:00,90,1,2083999
446,1998,1,3,4,13,19805,AA,ROC,ORD,13:24:00,-2,0,2084007
447,1998,1,3,2,13,19805,AA,ROC,ORD,13:24:00,-1,0,2084012
448,1998,1,3,2,16,19977,UA,ROC,ORD,16:53:00,-2,0,2084046
449,1998,1,3,2,16,19977,UA,ROC,ORD,16:53:00,7,0,2084053
450,1998,1,3,2,16,19977,UA,ROC,ORD,16:53:00,50,1,2084060
451,1998,1,3,7,16,19977,UA,ROC,ORD,16:53:00,0,0,2084065
452,1998,1,3,5,14,19977,UA,ROC,ORD,14:00:00,-3,0,2084080
453,1998,1,3,2,14,19977,UA,ROC,ORD,14:00:00,0,0,2084084
454,1998,1,3,3,14,19977,UA,ROC,ORD,14:00:00,-2,0,2084085
455,1998,1,3,5,14,19977,UA,ROC,ORD,14:00:00,-1,0,2084094
456,1998,1,3,3,10,19977,UA,ROC,ORD,10:55:00,2,0,2084136
457,1998,1,3,6,10,19977,UA,ROC,ORD,10:55:00,-5,0,2084139
458,1998,1,3,1,10,19977,UA,ROC,ORD,10:55:00,-1,0,2084148
459,1998,1,3,3,10,19977,UA,ROC,ORD,10:55:00,74,1,2084150
460,1998,1,3,1,10,19977,UA,ROC,ORD,10:55:00,-2,0,2084156
461,1998,1,3,6,10,19977,UA,ROC,ORD,10:55:00,69,1,2084161
462,1998,1,3,1,15,20355,US,ROC,PHL,15:28:00,17,1,2105275
463,1998,1,3,6,15,20355,US,ROC,PHL,15:28:00,79,1,2105287
464,1998,1,3,2,15,20355,US,ROC,PHL,15:28:00,8,0,2105290
465,1998,1,3,5,19,20355,US,ROC,PHL,19:05:00,-2,0,2105309
466,1998,1,3,2,19,20355,US,ROC,PHL,19:05:00,-5,0,2105318
467,1998,1,3,1,19,20355,US,ROC,PHL,19:05:00,-3,0,2105323
468,1998,1,3,2,19,20355,US,ROC,PHL,19:05:00,-3,0,2105324
469,1998,1,3,2,11,20355,US,ROC,PHL,11:35:00,38,1,2105334
470,1998,1,3,2,11,20355,US,ROC,PHL,11:35:00,1,0,2105341
471,1998,1,3,5,11,20355,US,ROC,PHL,11:35:00,43,1,2105344
472,1998,1,3,4,11,20355,US,ROC,PHL,11:35:00,4,0,2105350
473,1998,1,3,1,17,19805,AA,MFE,DFW,17:56:00,-4,0,2118625
474,1998,1,3,7,11,19805,AA,MFE,DFW,11:49:00,46,1,2118686
475,1998,1,3,7,11,19805,AA,MFE,DFW,11:49:00,2,0,2118693
476,1998,1,3,3,11,19805,AA,MFE,DFW,11:49:00,-5,0,2118696
477,1998,1,3,4,10,19386,NW,ROC,DTW,10:10:00,,,2140017
478,1998,1,3,7,15,19386,NW,ROC,DTW,15:25:00,-1,0,2140059
479,1998,1,3,5,15,19386,NW,ROC,DTW,15:25:00,29,1,2140071
480,1998,1,3,7,15,19386,NW,ROC,DTW,15:25:00,-3,0,2140073
481,1998,1,3,2,15,19386,NW,ROC,DTW,15:25:00,-2,0,2140082
482,1998,1,3,7,20,19386,NW,ROC,DTW,20:10:00,-1,0,2140089
483,1998,1,3,3,20,19386,NW,ROC,DTW,20:10:00,-1,0,2140092
484,1998,1,3,2,15,19977,UA,ROC,IAD,15:05:00,64,1,2175238
485,1998,1,3,5,15,19977,UA,ROC,IAD,15:05:00,43,1,2175241
486,1998,1,3,7,15,19977,UA,ROC,IAD,15:05:00,-1,0,2175243
487,1998,1,3,6,15,19977,UA,ROC,IAD,15:05:00,0,0,2175249
488,1998,1,3,1,15,19977,UA,ROC,IAD,15:05:00,0,0,2175258
489,1998,1,3,1,17,19704,CO,MFE,IAH,17:03:00,3,0,2181966
490,1998,1,3,3,17,19704,CO,MFE,IAH,17:03:00,5,0,2181968
491,1998,1,3,1,17,19704,CO,MFE,IAH,17:03:00,6,0,2181979
492,1998,1,3,2,17,19704,CO,MFE,IAH,17:03:00,11,0,2181980
493,1998,1,3,4,17,19704,CO,MFE,IAH,17:03:00,19,1,2181988
494,1998,1,3,3,19,19704,CO,MFE,IAH,19:40:00,-4,0,2182036
495,1998,1,3,3,19,19704,CO,MFE,IAH,19:40:00,8,0,2182042
496,1998,1,3,1,19,19704,CO,MFE,IAH,19:40:00,-1,0,2182046
497,1998,1,3,2,13,19704,CO,MFE,IAH,13:43:00,-2,0,2182056
498,1998,1,3,4,13,19704,CO,MFE,IAH,13:43:00,0,0,2182065
499,1998,1,3,5,13,19704,CO,MFE,IAH,13:43:00,-5,0,2182073
500,1998,1,3,5,11,19704,CO,MFE,IAH,11:23:00,10,0,2182090
501,1998,1,3,4,11,19704,CO,MFE,IAH,11:23:00,-1,0,2182097
502,1998,1,3,5,11,19704,CO,MFE,IAH,11:23:00,36,1,2182105
503,1998,1,3,4,11,19704,CO,MFE,IAH,11:23:00,-3,0,2182111
504,1998,1,3,1,14,19704,CO,MTJ,IAH,14:40:00,4,0,2182962
505,1998,1,3,2,14,19704,CO,MTJ,IAH,14:40:00,-7,0,2182963
506,1998,2,4,4,17,19790,DL,ROC,ATL,17:40:00,-2,0,2245924
507,1998,2,4,2,17,19790,DL,ROC,ATL,17:45:00,-5,0,2245936
508,1998,2,4,5,17,19790,DL,ROC,ATL,17:45:00,-2,0,2245939
509,1998,2,4,3,17,19790,DL,ROC,ATL,17:45:00,1,0,2245944
510,1998,2,4,6,17,19790,DL,ROC,ATL,17:45:00,-5,0,2245947
511,1998,2,4,2,17,19790,DL,ROC,ATL,17:45:00,-5,0,2245950
512,1998,2,4,4,17,19790,DL,ROC,ATL,17:45:00,-2,0,2245952
513,1998,2,4,3,17,20355,US,ROC,BOS,17:45:00,39,1,2269547
514,1998,2,4,4,17,20355,US,ROC,BOS,17:45:00,6,0,2269548
515,1998,2,4,2,17,20355,US,ROC,BOS,17:45:00,-2,0,2269564
516,1998,2,4,1,17,20355,US,ROC,BOS,17:45:00,-1,0,2269569
517,1998,2,4,2,17,20355,US,ROC,BOS,17:45:00,0,0,2269570
518,1998,2,4,4,17,20355,US,ROC,BOS,17:45:00,4,0,2269572
519,1998,2,4,3,19,19977,UA,ROC,BUF,19:05:00,20,1,2272744
520,1998,2,4,2,19,19977,UA,ROC,BUF,19:05:00,-7,0,2272764
521,1998,2,4,4,11,20355,US,ROC,CLT,11:10:00,2,0,2296411
522,1998,2,4,5,17,20355,US,ROC,DCA,17:25:00,-4,0,2320908
523,1998,2,4,2,11,20355,US,ROC,DCA,11:55:00,-1,0,2320941
524,1998,2,4,3,11,20355,US,ROC,DCA,11:55:00,23,1,2320942
525,1998,2,4,7,11,20355,US,ROC,DCA,11:55:00,0,0,2320945
526,1998,2,4,1,11,20355,US,ROC,DCA,11:55:00,-3,0,2320952
527,1998,2,4,3,10,20355,US,ROC,PIT,10:00:00,-2,0,2354249
528,1998,2,4,6,10,20355,US,ROC,PIT,10:00:00,-4,0,2354252
529,1998,2,4,6,10,20355,US,ROC,PIT,10:00:00,4,0,2354266
530,1998,2,4,6,10,20355,US,ROC,PIT,10:00:00,-3,0,2354273
531,1998,2,4,4,16,20355,US,ROC,PIT,16:00:00,14,0,2354330
532,1998,2,4,1,12,19790,DL,COS,SLC,12:20:00,0,0,2405791
533,1998,2,4,2,19,19790,DL,ROC,SYR,19:55:00,-17,0,2434292
534,1998,2,4,1,19,19790,DL,ROC,SYR,19:55:00,-7,0,2434304
535,1998,2,4,6,19,19790,DL,ROC,SYR,19:55:00,-11,0,2434309
536,1998,2,4,4,19,19790,DL,ROC,SYR,19:55:00,-25,0,2434314
537,1998,2,4,6,12,19790,DL,ROC,SYR,12:35:00,13,0,2434318
538,1998,2,4,1,12,19790,DL,ROC,SYR,12:40:00,-4,0,2434326
539,1998,2,4,6,12,19790,DL,ROC,SYR,12:40:00,0,0,2434331
540,1998,2,4,7,12,19790,DL,ROC,SYR,12:40:00,54,1,2434332
541,1998,2,4,5,13,20355,US,ROC,LGA,13:10:00,33,1,2452536
542,1998,2,4,1,13,20355,US,ROC,LGA,13:10:00,-3,0,2452538
543,1998,2,4,2,13,20355,US,ROC,LGA,13:10:00,-7,0,2452545
544,1998,2,4,5,13,20355,US,ROC,LGA,13:10:00,-2,0,2452548
545,1998,2,4,7,17,19805,AA,ROC,ORD,17:03:00,-1,0,2531676
546,1998,2,4,2,17,19805,AA,ROC,ORD,17:03:00,-2,0,2531685
547,1998,2,4,4,16,19805,AA,ROC,ORD,16:52:00,-4,0,2531705
548,1998,2,4,5,16,19805,AA,ROC,ORD,16:52:00,-5,0,2531713
549,1998,2,4,4,19,19805,AA,ROC,ORD,19:59:00,-2,0,2531717
550,1998,2,4,5,19,19805,AA,ROC,ORD,19:59:00,-3,0,2531718
551,1998,2,4,5,19,19805,AA,ROC,ORD,19:59:00,-2,0,2531724
552,1998,2,4,7,19,19805,AA,ROC,ORD,19:59:00,1,0,2531725
553,1998,2,4,5,10,19805,AA,ROC,ORD,10:14:00,-3,0,2531730
554,1998,2,4,1,13,19805,AA,ROC,ORD,13:23:00,1,0,2531752
555,1998,2,4,3,13,19805,AA,ROC,ORD,13:23:00,-1,0,2531754
556,1998,2,4,7,13,19805,AA,ROC,ORD,13:23:00,-1,0,2531758
557,1998,2,4,6,13,19805,AA,ROC,ORD,13:23:00,-4,0,2531764
558,1998,2,4,1,13,19805,AA,ROC,ORD,13:23:00,-3,0,2531766
559,1998,2,4,5,20,19805,AA,ROC,ORD,20:10:00,-3,0,2531774
560,1998,2,4,3,10,19805,AA,ROC,ORD,10:01:00,0,0,2531814
561,1998,2,4,5,17,19977,UA,ROC,ORD,17:13:00,-5,0,2531840
562,1998,2,4,6,17,19977,UA,ROC,ORD,17:13:00,-2,0,2531841
563,1998,2,4,4,10,19977,UA,ROC,ORD,10:50:00,20,1,2531864
564,1998,2,4,5,17,19977,UA,ROC,ORD,17:25:00,-1,0,2531907
565,1998,2,4,7,17,19977,UA,ROC,ORD,17:25:00,-1,0,2531909
566,1998,2,4,6,10,19977,UA,ROC,ORD,10:55:00,-2,0,2531928
567,1998,2,4,5,15,20355,US,ROC,PHL,15:28:00,-4,0,2552286
568,1998,2,4,3,15,20355,US,ROC,PHL,15:28:00,16,1,2552291
569,1998,2,4,3,15,20355,US,ROC,PHL,15:28:00,-1,0,2552298
570,1998,2,4,1,15,20355,US,ROC,PHL,15:28:00,24,1,2552303
571,1998,2,4,3,19,20355,US,ROC,PHL,19:15:00,114,1,2552313
572,1998,2,4,4,19,20355,US,ROC,PHL,19:15:00,84,1,2552314
573,1998,2,4,7,19,20355,US,ROC,PHL,19:15:00,-4,0,2552316
574,1998,2,4,2,19,20355,US,ROC,PHL,19:15:00,2,0,2552318
575,1998,2,4,3,19,20355,US,ROC,PHL,19:15:00,0,0,2552319
576,1998,2,4,3,19,20355,US,ROC,PHL,19:15:00,-1,0,2552325
577,1998,2,4,1,11,20355,US,ROC,PHL,11:50:00,5,0,2552390
578,1998,2,4,2,11,20355,US,ROC,PHL,11:50:00,-3,0,2552391
579,1998,2,4,4,11,20355,US,ROC,PHL,11:50:00,17,1,2552400
580,1998,2,4,1,10,19805,AA,COS,DFW,10:51:00,8,0,2557619
581,1998,2,4,6,17,19805,AA,MFE,DFW,17:56:00,0,0,2565292
582,1998,2,4,4,11,19805,AA,MFE,DFW,11:44:00,-4,0,2565318
583,1998,2,4,7,10,19386,NW,ROC,DTW,10:10:00,-1,0,2585789
584,1998,2,4,3,10,19386,NW,ROC,DTW,10:10:00,-3,0,2585792
585,1998,2,4,7,10,19386,NW,ROC,DTW,10:10:00,-5,0,2585803
586,1998,2,4,5,10,19386,NW,ROC,DTW,10:10:00,-2,0,2585808
587,1998,2,4,3,15,19386,NW,ROC,DTW,15:25:00,-4,0,2585837
588,1998,2,4,6,15,19386,NW,ROC,DTW,15:25:00,0,0,2585840
589,1998,2,4,5,15,19386,NW,ROC,DTW,15:20:00,22,1,2585846
590,1998,2,4,4,15,19386,NW,ROC,DTW,15:20:00,5,0,2585852
591,1998,2,4,3,15,19386,NW,ROC,DTW,15:20:00,-2,0,2585858
592,1998,2,4,5,20,19386,NW,ROC,DTW,20:10:00,16,1,2585887
593,1998,2,4,6,15,19977,UA,ROC,IAD,15:05:00,-6,0,2619372
594,1998,2,4,3,17,19704,CO,MFE,IAH,17:03:00,3,0,2625833
595,1998,2,4,5,19,19704,CO,MFE,IAH,19:40:00,-5,0,2625872
596,1998,2,4,5,19,19704,CO,MFE,IAH,19:40:00,114,1,2625878
597,1998,2,4,5,19,19704,CO,MFE,IAH,19:40:00,-6,0,2625884
598,1998,2,4,1,19,19704,CO,MFE,IAH,19:40:00,10,0,2625886
599,1998,2,4,4,13,19704,CO,MFE,IAH,13:43:00,10,0,2625901
600,1998,2,4,7,13,19704,CO,MFE,IAH,13:43:00,20,1,2625904
601,1998,2,4,3,13,19704,CO,MFE,IAH,13:43:00,-5,0,2625907
602,1998,2,4,4,11,19704,CO,MFE,IAH,11:20:00,-4,0,2625927
603,1998,2,4,7,17,19704,CO,MFE,IAH,17:03:00,3,0,2625985
604,1998,2,4,2,17,19704,CO,MFE,IAH,17:03:00,2,0,2625987
605,1998,2,4,2,17,19704,CO,MFE,IAH,17:03:00,0,0,2625994
606,1998,2,4,5,17,19704,CO,MFE,IAH,17:03:00,-1,0,2625997
607,1998,2,5,6,17,19790,DL,ROC,ATL,17:45:00,-8,0,2689401
608,1998,2,5,7,17,19790,DL,ROC,ATL,17:45:00,4,0,2689402
609,1998,2,5,4,17,19790,DL,ROC,ATL,17:45:00,15,1,2689406
610,1998,2,5,6,17,19790,DL,ROC,ATL,17:45:00,0,0,2689414
611,1998,2,5,7,17,20355,US,ROC,BOS,17:45:00,129,1,2713346
612,1998,2,5,4,17,20355,US,ROC,BOS,17:45:00,1,0,2713356
613,1998,2,5,3,17,20355,US,ROC,BOS,17:45:00,0,0,2713361
614,1998,2,5,4,19,19977,UA,ROC,BUF,19:05:00,-7,0,2716613
615,1998,2,5,6,19,19977,UA,ROC,BUF,19:05:00,-3,0,2716615
616,1998,2,5,3,11,20355,US,ROC,CLT,11:05:00,0,0,2740806
617,1998,2,5,2,11,20355,US,ROC,CLT,11:05:00,-1,0,2740812
618,1998,2,5,3,11,20355,US,ROC,CLT,11:05:00,-4,0,2740813
619,1998,2,5,7,17,20355,US,ROC,DCA,17:20:00,10,0,2765514
620,1998,2,5,1,17,20355,US,ROC,DCA,17:20:00,4,0,2765515
621,1998,2,5,1,11,20355,US,ROC,DCA,11:55:00,0,0,2765524
622,1998,2,5,3,11,20355,US,ROC,DCA,11:56:00,-1,0,2765526
623,1998,2,5,4,13,20355,US,ROC,LGA,13:05:00,0,0,2786346
624,1998,2,5,2,13,20355,US,ROC,LGA,13:05:00,1,0,2786350
625,1998,2,5,7,13,20355,US,ROC,LGA,13:05:00,-5,0,2786360
626,1998,2,5,6,16,20355,US,ROC,LGA,16:35:00,2,0,2786394
627,1998,2,5,3,16,20355,US,ROC,LGA,16:35:00,2,0,2786405
628,1998,2,5,3,20,19805,AA,ROC,ORD,20:10:00,82,1,2866710
629,1998,2,5,4,20,19805,AA,ROC,ORD,20:10:00,100,1,2866711
630,1998,2,5,3,17,19805,AA,ROC,ORD,17:03:00,0,0,2866736
631,1998,2,5,6,17,19805,AA,ROC,ORD,17:03:00,-1,0,2866739
632,1998,2,5,7,17,19805,AA,ROC,ORD,17:03:00,0,0,2866747
633,1998,2,5,5,17,19805,AA,ROC,ORD,17:03:00,0,0,2866752
634,1998,2,5,6,13,19805,AA,ROC,ORD,13:23:00,-3,0,2866793
635,1998,2,5,3,13,19805,AA,ROC,ORD,13:23:00,-3,0,2866816
636,1998,2,5,7,13,19805,AA,ROC,ORD,13:23:00,-4,0,2866819
637,1998,2,5,3,10,19805,AA,ROC,ORD,10:01:00,-1,0,2866825
638,1998,2,5,2,10,19805,AA,ROC,ORD,10:01:00,-3,0,2866831
639,1998,2,5,4,10,19805,AA,ROC,ORD,10:01:00,-6,0,2866833
640,1998,2,5,6,10,19805,AA,ROC,ORD,10:01:00,2,0,2866835
641,1998,2,5,7,10,19805,AA,ROC,ORD,10:01:00,-3,0,2866843
642,1998,2,5,5,10,19805,AA,ROC,ORD,10:01:00,-2,0,2866848
643,1998,2,5,4,14,19977,UA,ROC,ORD,14:00:00,90,1,2866878
644,1998,2,5,7,14,19977,UA,ROC,ORD,14:00:00,2,0,2866881
645,1998,2,5,1,14,19977,UA,ROC,ORD,14:00:00,-3,0,2866896
646,1998,2,5,3,14,19977,UA,ROC,ORD,14:00:00,-4,0,2866898
647,1998,2,5,5,10,19977,UA,ROC,ORD,10:50:00,-2,0,2866903
648,1998,2,5,1,10,19977,UA,ROC,ORD,10:50:00,33,1,2866906
649,1998,2,5,4,11,19977,UA,ROC,ORD,11:00:00,57,1,2866909
650,1998,2,5,1,11,19977,UA,ROC,ORD,11:00:00,-2,0,2866927
651,1998,2,5,5,17,19977,UA,ROC,ORD,17:30:00,-1,0,2866983
652,1998,2,5,3,15,20355,US,ROC,PHL,15:28:00,,,2887419
653,1998,2,5,7,15,20355,US,ROC,PHL,15:28:00,54,1,2887423
654,1998,2,5,5,19,20355,US,ROC,PHL,19:15:00,-1,0,2887463
655,1998,2,5,1,11,20355,US,ROC,PHL,11:50:00,24,1,2887510
656,1998,2,5,3,11,20355,US,ROC,PHL,11:50:00,,,2887512
657,1998,2,5,2,11,20355,US,ROC,PHL,11:50:00,-1,0,2887525
658,1998,2,5,6,16,20355,US,ROC,PIT,16:00:00,-5,0,2911166
659,1998,2,5,4,10,20355,US,ROC,PIT,10:00:00,-1,0,2911199
660,1998,2,5,5,10,20355,US,ROC,PIT,10:00:00,-2,0,2911200
661,1998,2,5,2,10,20355,US,ROC,PIT,10:00:00,-4,0,2911204
662,1998,2,5,3,10,20355,US,ROC,PIT,10:00:00,-4,0,2911205
663,1998,2,5,7,10,20355,US,ROC,PIT,10:00:00,-3,0,2911209
664,1998,2,5,1,10,20355,US,ROC,PIT,10:00:00,-3,0,2911210
665,1998,2,5,4,10,20355,US,ROC,PIT,10:00:00,-4,0,2911213
666,1998,2,5,1,10,20355,US,ROC,PIT,10:00:00,-2,0,2911217
667,1998,2,5,2,10,20355,US,ROC,PIT,10:00:00,-4,0,2911218
668,1998,2,5,6,16,20355,US,ROC,PIT,16:00:00,-3,0,2911255
669,1998,2,5,4,18,20355,US,ROC,PIT,18:19:00,0,0,2911260
670,1998,2,5,4,18,20355,US,ROC,PIT,18:19:00,-2,0,2911267
671,1998,2,5,2,18,20355,US,ROC,PIT,18:19:00,-2,0,2911279
672,1998,2,5,5,18,20355,US,ROC,PIT,18:19:00,26,1,2911282
673,1998,2,5,5,19,19790,DL,ROC,SYR,19:55:00,70,1,2992488
674,1998,2,5,6,12,19790,DL,ROC,SYR,12:40:00,-2,0,2992492
675,1998,2,5,3,12,19790,DL,ROC,SYR,12:40:00,-1,0,2992496
676,1998,2,5,4,12,19790,DL,ROC,SYR,12:40:00,0,0,2992504
677,1998,2,5,6,12,19790,DL,ROC,SYR,12:40:00,-2,0,2992506
678,1998,2,5,7,12,19790,DL,ROC,SYR,12:40:00,0,0,2992507
679,1998,2,5,6,12,19790,DL,ROC,SYR,12:40:00,-5,0,2992512
680,1998,2,5,5,11,19805,AA,MFE,DFW,11:44:00,-5,0,3013611
681,1998,2,5,4,11,19805,AA,MFE,DFW,11:44:00,1,0,3013631
