fid,carrierid,carrier,airport,dest,yyear,quarter,month,dayofweek,hour,crsdeptime,depdelay,depdel15,wid,fog,hail,hum,precipm,pressurem,lowpressure,rain,snow,heavysnow,tempm,thunder,vism,lowvisibility,wspdm,highwindspeed
1056,19704,CO,SFO,EWR,2011,4,12,3,13,13:16:00,3,0,77522379,0,0,86,,1027.7,0,0,0,0,7.2,0,16.1,0,5.6,0
1057,19704,CO,SFO,IAH,2011,4,12,7,14,14:39:00,66,1,77524830,0,0,83,,1030.3,0,0,0,0,3.3,0,11.3,0,0,0
1058,19704,CO,SFO,EWR,2011,4,12,6,13,13:16:00,3,0,77525179,0,0,40,,1029.1,0,0,0,0,12.8,0,16.1,0,0,0
1059,19704,CO,SFO,IAH,2011,4,12,4,14,14:35:00,56,1,77526879,0,0,45,,1026.7,0,0,0,0,13.3,0,16.1,0,18.5,0
1060,19704,CO,SFO,IAH,2011,4,12,5,14,14:35:00,8,0,77531032,0,0,81,,1024.3,0,0,0,0,6,0,16.1,0,9.3,0
1061,19704,CO,SFO,HNL,2011,4,12,3,16,16:30:00,3,0,77531903,0,0,80,,1024.2,0,0,0,0,10,0,16.1,0,0,0
1062,19704,CO,SFO,IAH,2011,4,12,1,12,12:05:00,9,0,77533166,0,0,87,0.3,1008,1,1,0,0,8,0,16.1,0,0,0
1063,19790,DL,SFO,JFK,2011,4,12,2,11,11:40:00,15,1,77551649,0,0,66,,1029,0,0,0,0,10.6,0,16.1,0,9.3,0
1064,19393,WN,SFO,DEN,2011,4,12,3,13,13:00:00,1,0,77572935,0,0,62,,1023.1,0,0,0,0,12.2,0,12.9,0,0,0
1065,19393,WN,SFO,SNA,2011,4,12,3,12,12:45:00,19,1,77572976,0,0,79,,1026.3,0,0,0,0,4.4,0,16.1,0,0,0
1066,19393,WN,SFO,DEN,2011,4,12,1,13,13:00:00,1,0,77587732,0,0,83,0,1008.1,1,1,0,0,8.3,0,16.1,0,0,0
1067,19393,WN,SFO,LAX,2011,4,12,1,10,10:45:00,49,1,77587748,0,0,74,,1008.7,1,0,0,0,8.9,0,14.5,0,18.5,0
1068,19393,WN,SFO,SAN,2011,4,12,1,13,13:55:00,24,1,77587765,0,0,83,0,1008.1,1,1,0,0,8.3,0,16.1,0,0,0
1069,19393,WN,SFO,LAX,2011,4,12,3,14,14:30:00,4,0,77594095,0,0,77,,1024.4,0,0,0,0,10.6,0,14.5,0,5.6,0
1070,19393,WN,SFO,SAN,2011,4,12,3,13,13:55:00,5,0,77594114,0,0,89,,1023.2,0,0,0,0,5,0,16.1,0,5.6,0
1071,19393,WN,SFO,LAX,2011,4,12,4,17,17:15:00,19,1,77597274,0,0,83,,1024.9,0,0,0,0,9.4,0,16.1,0,0,0
1072,19393,WN,SFO,SNA,2011,4,12,4,10,10:20:00,83,1,77597296,0,0,87,,1024.6,0,0,0,0,9,0,16.1,0,0,0
1073,19393,WN,SFO,LAX,2011,4,12,4,18,18:05:00,22,1,77618668,0,0,23,,1027.5,0,0,0,0,12.2,0,16.1,0,14.8,0
1074,19393,WN,SFO,MDW,2011,4,12,4,13,13:30:00,38,1,77618670,0,0,37,,1026.6,0,0,0,0,13.9,0,16.1,0,18.5,0
1075,19393,WN,SFO,SAN,2011,4,12,4,21,21:55:00,12,0,77618679,0,0,31,,1031.1,0,0,0,0,10,0,16.1,0,5.6,0
1076,19393,WN,SFO,SNA,2011,4,12,4,17,17:10:00,51,1,77618689,0,0,43,,1028.6,0,0,0,0,11.7,0,16.1,0,13,0
1077,19393,WN,SFO,SNA,2011,4,12,5,17,17:10:00,2,0,77622088,0,0,63,,1035.3,0,0,0,0,7.2,0,16.1,0,0,0
1078,19393,WN,SFO,LAS,2011,4,12,1,11,11:00:00,89,1,77630086,0,0,86,,1026.1,0,0,0,0,7.2,0,12.9,0,5.6,0
1079,19393,WN,SFO,SAN,2011,4,12,3,19,19:30:00,5,0,77636914,0,0,94,,1026.3,0,0,0,0,12,0,12.9,0,11.1,0
1080,19393,WN,SFO,LAX,2011,4,12,4,12,12:10:00,67,1,77640104,1,0,93,,1024.6,0,0,0,0,9,0,0.8,1,5.6,0
1081,19393,WN,SFO,SNA,2011,4,12,4,10,10:20:00,92,1,77640130,1,0,93,,1025.1,0,0,0,0,9.4,0,6.4,0,0,0
1082,19393,WN,SFO,DEN,2011,4,12,5,16,16:50:00,86,1,77643464,0,0,90,,1023.4,0,0,0,0,12.2,0,14.5,0,7.4,0
1083,19790,DL,SFO,JFK,2011,4,12,4,11,11:40:00,10,0,77705447,0,0,31,,1027,0,0,0,0,12.2,0,16.1,0,16.7,0
1084,19790,DL,SFO,DTW,2011,4,12,1,22,22:45:00,2,0,77712115,0,0,83,,1026.2,0,0,0,0,8.9,0,9.7,0,0,0
1085,19790,DL,SFO,MSP,2011,4,12,4,12,12:20:00,14,0,77718445,1,0,93,,1024.6,0,0,0,0,9,0,0.4,1,0,0
1086,20436,F9,SFO,DEN,2011,4,12,4,10,10:46:00,94,1,77747160,0,0,36,,1023.1,0,0,0,0,15.6,0,16.1,0,25.9,
1087,20436,F9,SFO,DEN,2011,4,12,4,18,18:55:00,57,1,77747335,0,0,36,,1023.1,0,0,0,0,15.6,0,16.1,0,25.9,
1088,20436,F9,SFO,DEN,2011,4,12,5,18,18:55:00,1,0,77749004,0,0,47,,1023.2,0,0,0,0,12,0,12.9,0,5.6,0
1089,20436,F9,SFO,DEN,2011,4,12,4,10,10:46:00,73,1,77750392,0,0,87,,1024.6,0,0,0,0,9,0,16.1,0,0,0
1090,20436,F9,SFO,DEN,2011,4,12,4,10,10:46:00,87,1,77752015,0,0,48,,1023,0,0,0,0,8.3,0,16.1,0,7.4,0
1091,20436,F9,SFO,DEN,2011,4,12,6,15,15:03:00,23,1,77752531,0,0,83,,1031.8,0,0,0,0,3.3,0,16.1,0,7.4,0
1092,20436,F9,SFO,DEN,2011,4,12,5,10,10:46:00,78,1,77753998,0,0,89,,1023.4,0,0,0,0,11.7,0,14.5,0,11.1,0
1093,19790,DL,SFO,HNL,2011,1,2,4,17,17:45:00,31,1,77834310,0,0,71,0,1024.1,0,1,0,0,9.4,0,16.1,0,9.3,0
1094,19790,DL,SFO,DTW,2011,1,2,1,22,22:45:00,10,0,77843328,0,0,45,,1023,0,0,0,0,13.3,0,16.1,0,27.8,
1095,19393,WN,SFO,LAX,2011,1,2,7,11,11:25:00,2,0,77935217,0,0,44,,1023.6,0,0,0,0,19.4,0,16.1,0,14.8,0
1096,19393,WN,SFO,LAX,2011,1,2,7,20,20:50:00,14,0,77935221,0,0,41,,1023,0,0,0,0,21.1,0,16.1,0,24.1,
1097,19393,WN,SFO,LAX,2011,1,2,3,20,20:10:00,86,1,77944734,0,0,36,,1023,0,0,0,0,14.4,0,16.1,0,9.3,0
1098,19393,WN,SFO,SAN,2011,1,2,5,20,20:35:00,3,0,77951152,0,0,53,,1023.2,0,0,0,0,14.4,0,16.1,0,7.4,0
1099,19393,WN,SFO,DEN,2011,1,2,6,17,17:00:00,8,0,77953629,0,0,69,,1025.7,0,0,0,0,12.8,0,12.9,0,0,0
1100,19393,WN,SFO,LAS,2011,1,2,2,20,20:25:00,25,1,77962862,0,0,72,0,1008.9,1,1,0,0,12.8,0,16.1,0,48.2,1
1101,19393,WN,SFO,LAX,2011,1,2,3,10,10:15:00,4,0,77966107,0,0,87,0.8,1008,1,1,0,0,10,0,8.0,0,29.6,
1102,19393,WN,SFO,PHX,2011,1,2,6,10,10:45:00,61,1,77975114,0,0,87,,1005.3,1,0,0,0,5,0,16.1,0,13,0
1103,19393,WN,SFO,LAX,2011,1,2,4,14,14:50:00,57,1,77990807,0,0,77,0,1022.9,0,0,0,0,8.3,0,16.1,0,0,0
1104,20304,OO,SFO,ONT,2011,1,2,2,22,22:35:00,53,1,78045736,0,0,39,,1023,0,0,0,0,13.3,0,16.1,0,29.6,
1105,20304,OO,SFO,BUR,2011,1,2,6,19,19:32:00,1,0,78045948,0,0,69,,1024.6,0,0,0,0,15,0,16.1,0,11.1,0
1106,20304,OO,SFO,SBP,2011,1,2,5,22,22:45:00,1,0,78048720,0,0,66,,1024.1,0,0,0,0,11.7,0,16.1,0,0,0
1107,20304,OO,SFO,BUR,2011,1,2,7,20,20:52:00,12,0,78052758,0,0,58,,1023.5,0,0,0,0,15,0,16.1,0,0,0
1108,20304,OO,SFO,RNO,2011,1,2,7,19,19:01:00,3,0,78055487,0,0,44,,1023.6,0,0,0,0,19.4,0,16.1,0,14.8,0
1109,20304,OO,SFO,LMT,2011,1,2,2,21,21:34:00,81,1,78056173,0,0,83,2.3,1008.8,1,1,0,0,11.7,0,8.0,0,40.7,1
1110,20304,OO,SFO,SLC,2011,1,2,7,21,21:19:00,1,0,78060802,0,0,71,,1023,0,0,0,0,7.8,0,16.1,0,7.4,0
1111,20304,OO,SFO,EUG,2011,1,2,6,14,14:05:00,66,1,78061245,0,0,87,0.5,1007,1,1,0,0,6,0,16.1,0,13,0
1112,20304,OO,SFO,BUR,2011,1,2,5,17,17:02:00,53,1,78061328,0,0,81,3,1005.3,1,1,0,0,7,0,9.7,0,33.3,
1113,20304,OO,SFO,ABQ,2011,1,2,4,15,15:15:00,14,0,78064454,0,0,71,,1022.9,0,0,0,0,6.7,0,16.1,0,0,0
1115,20304,OO,SFO,SBA,2011,1,2,5,15,15:54:00,4,0,78065517,0,0,83,,1023.3,0,0,0,0,8.3,0,16.1,0,0,0
1116,20304,OO,SFO,OTH,2011,1,2,1,17,17:58:00,13,0,78065998,0,0,77,,1024.6,0,0,0,0,8.9,0,16.1,0,16.7,0
1117,20304,OO,SFO,SBA,2011,1,2,5,13,13:46:00,19,1,78067441,0,0,80,,1028.7,0,0,0,0,8.3,0,16.1,0,0,0
1118,20304,OO,SFO,SBA,2011,1,2,2,10,10:35:00,5,0,78067492,0,0,93,,1022.9,0,0,0,0,7.8,0,16.1,0,7.4,0
1119,20304,OO,SFO,SBA,2011,1,2,5,17,17:30:00,58,1,78067637,0,0,77,,1029.1,0,0,0,0,11.1,0,16.1,0,0,0
1120,20304,OO,SFO,MRY,2011,1,2,3,22,22:42:00,28,1,78068148,0,0,18,,1027.3,0,0,0,0,15.6,0,16.1,0,7.4,0
1121,20304,OO,SFO,SMF,2011,1,2,1,19,19:50:00,4,0,78068181,0,0,68,,1024.2,0,0,0,0,10.6,0,16.1,0,18.5,0
1122,20304,OO,SFO,PDX,2011,1,2,1,15,15:46:00,16,1,78068244,0,0,82,,1024.1,0,0,0,0,5.6,0,16.1,0,16.7,0
1114,20304,OO,SFO,RDD,2011,1,2,4,15,15:43:00,57,1,78069724,0,0,77,0,1023,0,0,0,0,8.3,0,16.1,0,0,0
1123,20304,OO,SFO,SMF,2011,1,2,4,15,15:22:00,3,0,78070878,0,0,71,,1022.9,0,0,0,0,6.7,0,16.1,0,0,0
1124,20304,OO,SFO,MOD,2011,1,2,1,14,14:08:00,5,0,78073126,0,0,80,,1024.4,0,0,0,0,10.6,0,16.1,0,0,0
1125,20304,OO,SFO,MRY,2011,1,2,4,15,15:50:00,26,1,78074009,0,0,77,0,1023,0,0,0,0,8.3,0,16.1,0,0,0
1126,20304,OO,SFO,EUG,2011,1,2,3,10,10:54:00,25,1,78075370,0,0,43,,1024.5,0,0,0,0,11.7,0,16.1,0,22.2,
1127,20304,OO,SFO,PDX,2011,1,2,4,16,16:07:00,34,1,78077907,0,0,74,,1032.4,0,0,0,0,9.4,0,16.1,0,0,0
1128,20304,OO,SFO,SLC,2011,1,2,1,19,19:05:00,1,0,78078449,0,0,68,,1024.2,0,0,0,0,10.6,0,16.1,0,18.5,0
1129,20304,OO,SFO,SLC,2011,1,2,5,16,16:41:00,22,1,78078575,0,0,64,,1025.2,0,0,0,0,13.9,0,16.1,0,0,0
1130,20304,OO,SFO,ACV,2011,1,2,6,16,16:06:00,34,1,78079920,0,0,87,,1008.7,1,1,0,0,6,0,9.7,0,14.8,0
1131,20304,OO,SFO,BOI,2011,1,2,6,15,15:59:00,36,1,78080766,0,0,83,,1025.4,0,0,0,0,8.9,0,16.1,0,5.6,0
1132,20304,OO,SFO,SMF,2011,1,2,1,12,12:50:00,10,0,78082060,0,0,64,,1023.4,0,0,0,0,11.7,0,16.1,0,16.7,0
1133,20304,OO,SFO,CEC,2011,1,2,3,15,15:48:00,1,0,78082582,0,0,39,,1026.8,0,0,0,0,9.4,0,16.1,0,11.1,0
1134,20304,OO,SFO,PSP,2011,1,2,4,14,14:50:00,1,0,78083191,0,0,76,,1031.6,0,0,0,0,6.1,0,16.1,0,0,0
1135,20304,OO,SFO,PSC,2011,1,2,5,21,21:20:00,2,0,78083372,0,0,83,,1025.8,0,0,0,0,10.6,0,16.1,0,7.4,0
1136,20304,OO,SFO,RNO,2011,1,2,3,10,10:30:00,30,1,78085599,0,0,35,,1028.7,0,0,0,0,12.8,0,16.1,0,14.8,0
1137,20304,OO,SFO,MCI,2011,1,2,6,14,14:40:00,74,1,78087125,0,0,83,,1025.2,0,0,0,0,10,0,16.1,0,0,0
1138,20304,OO,SFO,PDX,2011,1,2,1,14,14:54:00,1,0,78089066,0,0,87,,1023.9,0,0,0,0,4,0,16.1,0,5.6,0
1139,20304,OO,SFO,ONT,2011,1,2,6,10,10:23:00,54,1,78089155,0,0,87,,1005.3,1,0,0,0,5,0,16.1,0,13,0
1140,19977,UA,SFO,LIH,2011,1,2,6,16,16:36:00,6,0,78091532,0,0,87,,1008.7,1,1,0,0,6,0,9.7,0,14.8,0
1141,19977,UA,SFO,HNL,2011,1,2,7,12,12:19:00,2,0,78091804,0,0,41,,1023,0,0,0,0,21.1,0,16.1,0,24.1,
1142,19977,UA,SFO,HNL,2011,1,2,6,16,16:35:00,5,0,78091888,0,0,80,,1025.4,0,0,0,0,11.1,0,12.9,0,0,0
1143,19977,UA,SFO,IAD,2011,1,2,6,10,10:52:00,11,0,78092445,0,0,55,,1024.9,0,0,0,0,16,0,16.1,0,9.3,0
1144,19977,UA,SFO,SEA,2011,1,2,5,21,21:13:00,24,1,78095806,0,0,81,0.3,1003.9,1,1,0,0,6,0,12.9,0,22.2,
1145,19977,UA,SFO,DEN,2011,1,2,6,16,16:15:00,11,0,78098056,0,0,87,,1008.7,1,1,0,0,6,0,9.7,0,14.8,0
1146,19977,UA,SFO,SEA,2011,1,2,6,10,10:38:00,3,0,78098190,0,0,87,,1005.3,1,0,0,0,5,0,16.1,0,13,0
1147,19977,UA,SFO,DEN,2011,1,2,4,17,17:37:00,21,1,78102161,0,0,69,,1029.6,0,0,0,0,12.2,0,16.1,0,11.1,0
1148,19977,UA,SFO,STL,2011,1,2,4,11,11:55:00,24,1,78102859,0,0,66,,1032,0,0,0,0,11.7,0,16.1,0,5.6,0
1149,19977,UA,SFO,STL,2011,1,2,4,12,12:55:00,15,1,78102880,0,0,71,0,1022.8,0,0,0,0,10.6,0,16.1,0,14.8,0
1150,19977,UA,SFO,DEN,2011,1,2,1,14,14:58:00,3,0,78108008,0,0,80,,1024.4,0,0,0,0,10.6,0,16.1,0,0,0
1151,19977,UA,SFO,ORD,2011,1,2,4,12,12:58:00,34,1,78109134,0,0,68,,1030.3,0,0,0,0,6.1,0,16.1,0,0,0
1152,19977,UA,SFO,SAN,2011,1,2,4,12,12:59:00,55,1,78110922,0,0,55,,1031.1,0,0,0,0,12.2,0,16.1,0,0,0
1153,19977,UA,SFO,LAX,2011,1,2,3,10,10:20:00,5,0,78111060,0,0,87,0.8,1008,1,1,0,0,10,0,8.0,0,29.6,
1154,19977,UA,SFO,LAX,2011,1,2,6,10,10:23:00,4,0,78111063,0,0,87,,1005.3,1,0,0,0,5,0,16.1,0,13,0
1155,19977,UA,SFO,LAS,2011,1,2,5,13,13:07:00,14,0,78111513,0,0,83,0.3,1008.9,1,1,0,0,7.8,0,16.1,0,24.1,
1156,19977,UA,SFO,ORD,2011,1,2,6,10,10:01:00,8,0,78113451,0,0,74,,1023.8,0,0,0,0,8.3,0,16.1,0,0,0
1157,20355,US,SFO,PHL,2011,1,2,1,11,11:10:00,1,0,78144716,0,0,81,,1023.2,0,0,0,0,6,0,16.1,0,0,0
1158,19393,WN,SFO,DEN,2011,1,2,2,14,14:00:00,14,0,78148172,0,0,89,,1022.8,0,0,0,0,8.9,0,16.1,0,7.4,0
1159,19393,WN,SFO,PHX,2011,1,2,4,10,10:20:00,1,0,78154581,0,0,69,,1032.6,0,0,0,0,11.1,0,16.1,0,5.6,0
1160,19393,WN,SFO,PHX,2011,1,2,5,10,10:20:00,1,0,78157784,0,0,76,,1030,0,0,0,0,6.7,0,16.1,0,5.6,0
1161,19393,WN,SFO,SNA,2011,1,2,5,18,18:50:00,15,1,78157798,0,0,77,,1028.7,0,0,0,0,11.7,0,16.1,0,5.6,0
1162,19805,AA,SFO,ORD,2011,1,2,7,14,14:15:00,39,1,78167153,0,0,50,,1023,0,0,0,0,16.1,0,16.1,0,0,0
1163,19805,AA,SFO,ORD,2011,1,2,7,11,11:10:00,14,0,78184640,0,0,44,,1023.6,0,0,0,0,19.4,0,16.1,0,14.8,0
1164,19805,AA,SFO,DFW,2011,1,2,4,10,10:30:00,12,0,78194817,0,0,66,,1023.3,0,0,0,0,11.1,0,16.1,0,5.6,0
1165,19805,AA,SFO,DFW,2011,1,2,3,10,10:30:00,13,0,78194823,0,0,87,0.8,1008,1,1,0,0,10,0,8.0,0,29.6,
1166,19805,AA,SFO,LAX,2011,1,2,6,17,17:00:00,2,0,78200562,0,0,69,,1025.7,0,0,0,0,12.8,0,12.9,0,0,0
1167,20409,B6,SFO,JFK,2011,1,2,4,22,22:50:00,62,1,78212436,0,0,86,,1029.7,0,0,0,0,8.9,0,16.1,0,13,0
1168,20409,B6,SFO,LGB,2011,1,2,4,19,19:59:00,32,1,78212440,0,0,66,,1032,0,0,0,0,11.7,0,16.1,0,5.6,0
1169,20409,B6,SFO,BOS,2011,1,2,5,13,13:55:00,8,0,78213018,0,0,69,,1026.2,0,0,0,0,13.9,0,16.1,0,9.3,0
1170,20409,B6,SFO,BOS,2011,1,2,2,22,22:20:00,2,0,78218956,0,0,86,3.6,1008.3,1,1,0,0,12.2,0,8.0,0,44.4,1
1171,20409,B6,SFO,LGB,2011,1,2,5,15,15:07:00,40,1,78225000,0,0,82,5.6,1008.7,1,1,0,0,10,0,6.4,0,27.8,
1172,19704,CO,SFO,CLE,2011,1,2,4,12,12:20:00,13,0,78229762,0,0,71,0,1022.8,0,0,0,0,10.6,0,16.1,0,14.8,0
1173,19704,CO,SFO,EWR,2011,1,2,5,11,11:30:00,1,0,78243026,0,0,75,,1028.1,0,0,0,0,12.2,0,16.1,0,11.1,0
1174,19805,AA,SFO,JFK,2011,1,3,4,12,12:35:00,30,1,78272982,0,0,74,0,1008.3,1,1,0,0,10,0,16.1,0,29.6,
1175,19805,AA,SFO,JFK,2011,1,3,7,15,15:00:00,50,1,78273098,0,0,55,,1000.8,1,0,0,0,12.8,0,16.1,0,16.7,0
1176,19805,AA,SFO,MIA,2011,1,3,3,21,21:00:00,38,1,78275076,0,0,67,,1024.8,0,0,0,0,14.4,0,16.1,0,9.3,0
1177,19805,AA,SFO,MIA,2011,1,3,1,21,21:00:00,12,0,78275081,0,0,83,0,1023.7,0,0,0,0,15.6,0,16.1,0,11.1,0
1178,19805,AA,SFO,DFW,2011,1,3,4,17,17:00:00,60,1,78277689,0,0,82,0.5,1005.6,1,1,0,0,11,0,3.2,0,53.7,1
1179,19805,AA,SFO,ORD,2011,1,3,3,23,23:55:00,26,1,78301471,0,0,59,,1023.6,0,0,0,0,14,0,16.1,0,27.8,
1180,19805,AA,SFO,ORD,2011,1,3,4,23,23:55:00,26,1,78301479,0,0,82,,1008,1,1,0,0,9,0,11.3,0,29.6,
1181,19930,AS,SFO,SEA,2011,1,3,4,20,20:45:00,16,1,78320297,0,0,86,,1024.7,0,0,0,0,10,0,16.1,0,9.3,0
1182,19930,AS,SFO,SEA,2011,1,3,6,16,16:50:00,8,0,78326330,0,0,82,0.3,1006.3,1,1,0,0,10,0,16.1,0,29.6,
1183,20409,B6,SFO,LGB,2011,1,3,1,10,10:18:00,52,1,78339596,0,0,94,0.3,1023.9,0,1,0,0,14,0,16.1,0,7.4,0
1184,20409,B6,SFO,BOS,2011,1,3,1,13,13:55:00,75,1,78343777,0,0,80,0,1007,1,0,0,0,8.9,0,16.1,0,7.4,0
1185,19704,CO,SFO,EWR,2011,1,3,2,11,11:05:00,4,0,78351390,0,0,63,,1024.9,0,0,0,0,15,0,16.1,0,24.1,
1186,19704,CO,SFO,IAH,2011,1,3,4,12,12:10:00,36,1,78354596,0,0,92,4.3,1007.3,1,1,0,0,10.6,0,9.7,0,33.3,
1187,19704,CO,SFO,EWR,2011,1,3,4,22,22:15:00,20,1,78355244,0,0,74,1,1007.5,1,0,0,0,10.6,0,16.1,0,24.1,
1188,19704,CO,SFO,CLE,2011,1,3,3,12,12:20:00,25,1,78355417,0,0,87,1.3,1008.7,1,1,0,0,10,0,11.3,0,20.4,
1189,19704,CO,SFO,CLE,2011,1,3,7,12,12:20:00,6,0,78357484,0,0,76,0,998.5,1,1,0,0,10,0,14.5,0,16.7,0
1190,19704,CO,SFO,EWR,2011,1,3,7,11,11:05:00,25,1,78357594,0,0,66,0,1001.2,1,0,0,0,11.7,0,16.1,0,11.1,0
1191,19704,CO,SFO,EWR,2011,1,3,1,15,15:20:00,4,0,78361812,0,0,80,,1023.5,0,0,0,0,15.6,0,16.1,0,9.3,0
1192,19704,CO,SFO,LAS,2011,1,3,4,20,20:45:00,87,1,78364829,0,0,83,,1023.2,0,0,0,0,11.1,0,16.1,0,7.4,0
1193,19704,CO,SFO,EWR,2011,1,3,4,22,22:15:00,33,1,78364904,0,0,86,,1023,0,0,0,0,11.1,0,16.1,0,24.1,
1194,19704,CO,SFO,IAH,2011,1,3,3,12,12:10:00,3,0,78364993,0,0,67,,1025.7,0,0,0,0,13.9,0,16.1,0,0,0
1195,19704,CO,SFO,EWR,2011,1,3,2,11,11:05:00,2,0,78365857,0,0,77,0,1025.9,0,0,0,0,13.9,0,16.1,0,18.5,0
1196,19704,CO,SFO,IAH,2011,1,3,4,14,14:35:00,21,1,78369654,0,0,89,,1022.9,0,0,0,0,10.6,0,16.1,0,7.4,0
1197,19790,DL,SFO,LAX,2011,1,3,4,18,18:11:00,58,1,78375718,0,0,83,,1024.7,0,0,0,0,12.8,0,16.1,0,5.6,0
1198,19790,DL,SFO,ATL,2011,1,3,4,22,22:35:00,38,1,78376225,0,0,64,,1023.1,0,0,0,0,15.6,0,16.1,0,20.4,
1199,19790,DL,SFO,CVG,2011,1,3,4,22,22:45:00,25,1,78376751,0,0,82,,1024.9,0,0,0,0,10,0,16.1,0,5.6,0
1200,19790,DL,SFO,MSP,2011,1,3,4,15,15:00:00,13,0,78377021,0,0,64,,1023.1,0,0,0,0,15,0,16.1,0,22.2,
1201,19790,DL,SFO,ATL,2011,1,3,1,22,22:35:00,35,1,78398286,0,0,84,,1024.2,0,0,0,0,13.3,0,16.1,0,9.3,0
1202,19790,DL,SFO,MSP,2011,1,3,4,12,12:05:00,26,1,78405039,0,0,72,0,1024.1,0,0,0,0,12.2,0,16.1,0,13,0
1203,19790,DL,SFO,HNL,2011,1,3,3,17,17:45:00,92,1,78415832,0,0,62,,1009,1,0,0,0,12.2,0,16.1,0,27.8,
1204,19790,DL,SFO,ATL,2011,1,3,4,14,14:25:00,29,1,78418425,0,0,87,1.5,1007.7,1,1,0,0,9,0,6.4,0,22.2,
1205,19790,DL,SFO,DTW,2011,1,3,4,22,22:25:00,1,0,78419306,0,0,74,1,1007.5,1,0,0,0,10.6,0,16.1,0,24.1,
1206,19790,DL,SFO,ATL,2011,1,3,2,14,14:25:00,39,1,78428394,0,0,82,,1023.6,0,0,0,0,10,0,16.1,0,11.1,0
1207,20437,FL,SFO,MKE,2011,1,3,6,12,12:20:00,31,1,78473017,0,0,83,,1024.5,0,0,0,0,8.9,0,16.1,0,5.6,0
1208,20437,FL,SFO,ATL,2011,1,3,1,22,22:50:00,28,1,78479264,0,0,84,,1024.2,0,0,0,0,13.3,0,16.1,0,9.3,0
1209,20437,FL,SFO,ATL,2011,1,3,4,13,13:10:00,3,0,78481414,0,0,85,,1024.1,0,0,0,0,6.7,0,16.1,0,9.3,0
1210,20437,FL,SFO,MKE,2011,1,3,3,12,12:10:00,21,1,78485647,0,0,87,1.3,1008.7,1,1,0,0,10,0,11.3,0,20.4,
1211,20304,OO,SFO,PHX,2011,1,3,3,13,13:07:00,5,0,78537289,0,0,57,,1023.1,0,0,0,0,20.6,0,16.1,0,13,0
1212,20304,OO,SFO,PHX,2011,1,3,6,10,10:52:00,23,1,78538196,0,0,75,,1024.5,0,0,0,0,13.3,0,16.1,0,7.4,0
1213,20304,OO,SFO,PHX,2011,1,3,4,10,10:52:00,4,0,78538210,0,0,64,,1023.4,0,0,0,0,15,0,16.1,0,11.1,0
1214,20304,OO,SFO,BUR,2011,1,3,6,19,19:10:00,4,0,78542723,0,0,83,1.3,1001.1,1,1,0,0,9.4,0,16.1,0,35.2,
1215,20304,OO,SFO,RNO,2011,1,3,7,18,18:55:00,62,1,78543789,0,0,66,0,1001.2,1,0,0,0,11.7,0,16.1,0,11.1,0
1216,20304,OO,SFO,SLC,2011,1,3,4,16,16:37:00,35,1,78549389,0,0,87,0.5,1008.4,1,1,0,0,9,0,6.4,0,22.2,
1217,20304,OO,SFO,SLC,2011,1,3,1,13,13:00:00,56,1,78549833,0,0,87,0,1024.2,0,1,0,0,15,0,14.5,0,14.8,0
1218,20304,OO,SFO,FAT,2011,1,3,1,10,10:10:00,1,0,78556569,0,0,79,,1004.5,1,0,0,0,7.8,0,16.1,0,9.3,0
1219,20304,OO,SFO,FAT,2011,1,3,7,10,10:18:00,23,1,78556570,0,0,80,0.3,997.1,1,0,0,0,10.6,0,16.1,0,40.7,1
1220,20304,OO,SFO,FAT,2011,1,3,3,12,12:46:00,21,1,78556623,0,0,72,,1025,0,0,0,0,13.3,0,16.1,0,22.2,
1221,20304,OO,SFO,FAT,2011,1,3,3,21,21:17:00,1,0,78556843,0,0,62,,1024.2,0,0,0,0,13.9,0,16.1,0,22.2,
1222,20304,OO,SFO,CEC,2011,1,3,4,12,12:00:00,18,1,78557972,0,0,83,0,1023,0,1,0,0,13.9,0,14.5,0,14.8,0
1223,20304,OO,SFO,SAN,2011,1,3,4,17,17:49:00,20,1,78559217,0,0,60,,1023.1,0,0,0,0,15,0,16.1,0,16.7,0
1224,20304,OO,SFO,PDX,2011,1,3,1,14,14:54:00,41,1,78560135,0,0,83,0,1023.7,0,0,0,0,15.6,0,16.1,0,11.1,0
1225,20304,OO,SFO,PDX,2011,1,3,3,14,14:54:00,46,1,78560137,0,0,62,,1024.2,0,0,0,0,13.9,0,16.1,0,22.2,
1226,20304,OO,SFO,SBP,2011,1,3,3,11,11:47:00,82,1,78560669,0,0,87,1.5,1008.7,1,1,0,0,9,0,9.7,0,27.8,
1227,20304,OO,SFO,ONT,2011,1,3,6,18,18:07:00,58,1,78560749,0,0,80,0.8,1003.2,1,1,0,0,10,0,14.5,0,29.6,
1228,20304,OO,SFO,RDM,2011,1,3,3,21,21:49:00,28,1,78561094,0,0,59,,1009.1,1,0,0,0,12.8,0,16.1,0,25.9,
1229,20304,OO,SFO,BOI,2011,1,3,1,11,11:36:00,36,1,78561623,0,0,94,,1024.6,0,0,0,0,13,0,16.1,0,9.3,0
1230,20304,OO,SFO,EUG,2011,1,3,2,10,10:52:00,69,1,78561894,0,0,80,,1022.7,0,0,0,0,13.3,0,16.1,0,0,0
1231,20304,OO,SFO,EUG,2011,1,3,7,14,14:07:00,98,1,78561980,0,0,80,0,999.5,1,0,0,0,10,0,16.1,0,7.4,0
